filename,sha256,captured_at,effective_width,effective_height,orientation,scope,scene_cluster,people,quality_score,technical_flags,near_duplicate_group,is_group_best,editorial_role,gallery_group,confidence,story_evidence,notes
20260825_110046.jpg,80369ce17cb9bab1986480ef817a0ca84e91ff18be692d726593b5414a5aac8b,2026-08-25 11:00:46,2252,4000,portrait,kurama_kifune,kifune_shrine,none,3,sharp,,true,omit,none,high,結社境內天然船形巨石「天磐船」（象徵航海與平安祈願）。,天磐船巨石紀錄，省略。
20260825_110232.jpg,b32e4a6eb2708cbfdbfa284dc2d67be8b6fe1abed5a5fd1a985b98aa983315c4,2026-08-25 11:02:32,2252,4000,portrait,kurama_kifune,upstream_rest,tourist,5,sharp,,true,body_anchor,portrait,high,遊客坐在川床邊緣，雙足浸入貴船川冰涼激流瀑布戲水消暑。,正文第 11 段錨點（溪畔野趣），真實記錄遊人享受天然山泉冰涼足湯的生動體驗。
20260825_110324.jpg,d7421113d27705a217e2943dfe61daaeab36404ab9fef318413db6aad457a5ec,2026-08-25 11:03:24,2252,4000,portrait,kurama_kifune,kawadoko_stream,tourist,3,sharp,,true,omit,none,high,通往溪流川床座席的木造階梯，懸掛黃色紙燈籠與綠樹遮蔭。,川床入口木梯，已有正文川床全景與瀑布席位，省略。
20260825_111136(1).jpg,fe1184b5cf9185d39f059782c31ab91f67858850ee168874ecc81495841f9a29,2026-08-25 11:11:36,2252,4000,portrait,kurama_kifune,upstream_rest,tourist,5,"sharp,watermark",,true,body_anchor,portrait,high,川床榻榻米席上的京都宇治抹茶霜淇淋與冰茶，背景為川床用餐人潮與流水。,正文第 12 段錨點（川床甜品），水上清涼甜品與席位休閒氛圍之特寫。左下角有微小裝置浮水印，輸出時需裁切/清理。
20260825_112335(1).jpg,b537759690c5f5542ac2a08bfe3c74d2a93051368b498ca55f4185b70eeb27ab,2026-08-25 11:23:35,3714,1806,landscape,kurama_kifune,kawadoko_stream,tourist,5,sharp,,true,body_anchor,landscape,high,貴船川水上川床全景橫幅：紅燈籠涼棚、榻榻米座席、食客與腳下滾滾奔流的小瀑布清泉。,正文第 13 段錨點（川床盛夏），大氣橫幅完美詮釋京都夏季川床精髓。亦為頂級 Landscape 橫幅亮點。
20260825_115553.jpg,61fc3c0e6d6090945abc46bd23b8f335f9ef60bf19e5d2e3c0919414f93e3cc5,2026-08-25 11:55:53,2252,4000,portrait,kurama_kifune,upstream_rest,none,4,sharp,,true,gallery_only,portrait,high,貴船川上游天然清澈溪流、青苔巨石與木造吊橋倒影。,直式自然溪谷特寫，陽光穿透水面呈現琉璃般的透明感。
Screenshot_20260825_120907_Weather.jpg,be360170ff5bff9e2628e812897597582f5523db1ab6d4de95792f7147123e49,2026-08-25 12:09:07,1080,2340,portrait,kurama_kifune,other,none,2,screenshot,,true,omit,none,high,手機天氣截圖記錄 12:09 鞍馬貴船町氣溫 33°C 晴朗，體感 37°C。,手機螢幕截圖，作為健行當日高溫背景之佐證資料，不進正文與相簿。
20260825_121153.jpg,b4609f6e18e31b1f2a8f28a422dc0d9a73c1f7ac4eb221ad47b9856b306d2283,2026-08-25 12:11:53,2252,4000,portrait,kurama_kifune,bus_return,none,3,sharp,,true,omit,none,high,貴船接駁公車（京都巴士）停靠於碎石乘車處等待返程乘客。,接駁公車紀錄，已有正文電車進站 #80，省略。
20260825_122104.jpg,9beafebfba8cddec9dcc04563999ee28fab962650c864f02e6b8463eb4492dca,2026-08-25 12:21:04,2252,4000,portrait,kurama_kifune,train_return,tourist,4,sharp,,true,body_anchor,portrait,high,貴船口車站月台候車乘客與進站中的叡山電車（米黃與紅色彩繪）。,正文第 14 段錨點（電車返程），結束翻山健行搭上電車返回京都市區之重要結尾。
20260825_124607.jpg,8777371078ee423846d7d1ed56edf9852e654a30280528bfc1937c6f8e858a0b,2026-08-25 12:46:07,2252,4000,portrait,kurama_kifune,train_return,none,3,sharp,RETURN-TRAIN-01,true,omit,none,high,市區轉運站月台進站中的綠色叡電。,RETURN-TRAIN-01，市區轉運月台普通紀錄，省略。
20260825_125042.jpg,4f7dd7c47704f53c00b015b48ef5d713cf08e8a6b8963de932e0de923eb559e4,2026-08-25 12:50:42,2252,4000,portrait,kurama_kifune,train_return,none,3,sharp,RETURN-TRAIN-01,false,omit,none,high,回程電車駕駛室車前鐵軌交會處與月台遮棚。,RETURN-TRAIN-01 候補，鐵道紀錄但視覺張力平淡，省略。
